subject,list,item,input,output,study,recall,repeat,intrusion,first_input,list length
11,45,10,11,,True,False,0,False,11,30.0
11,45,11,12,,True,False,0,False,12,30.0
11,45,12,13,,True,False,0,False,13,30.0
11,45,13,14,,True,False,0,False,14,30.0
11,45,14,15,,True,False,0,False,15,30.0
11,45,15,16,,True,False,0,False,16,30.0
11,45,16,17,,True,False,0,False,17,30.0
11,45,17,18,,True,False,0,False,18,30.0
11,45,18,19,,True,False,0,False,19,30.0
11,45,19,20,,True,False,0,False,20,30.0
11,45,20,21,6.0,True,True,0,False,21,30.0
11,45,21,22,,True,False,0,False,22,30.0
11,45,22,23,,True,False,0,False,23,30.0
11,45,23,24,,True,False,0,False,24,30.0
11,45,24,25,,True,False,0,False,25,30.0
11,45,25,26,4.0,True,True,0,False,26,30.0
11,45,26,27,1.0,True,True,0,False,27,30.0
11,45,27,28,2.0,True,True,0,False,28,30.0
11,45,28,29,3.0,True,True,0,False,29,30.0
11,45,29,30,5.0,True,True,0,False,30,30.0
11,46,0,1,,True,False,0,False,1,30.0
11,46,1,2,,True,False,0,False,2,30.0
11,46,2,3,,True,False,0,False,3,30.0
11,46,3,4,,True,False,0,False,4,30.0
11,46,4,5,,True,False,0,False,5,30.0
11,46,5,6,,True,False,0,False,6,30.0
11,46,6,7,,True,False,0,False,7,30.0
11,46,7,8,,True,False,0,False,8,30.0
11,46,8,9,,True,False,0,False,9,30.0
11,46,9,10,,True,False,0,False,10,30.0
11,46,10,11,,True,False,0,False,11,30.0
11,46,11,12,,True,False,0,False,12,30.0
11,46,12,13,3.0,True,True,0,False,13,30.0
11,46,13,14,,True,False,0,False,14,30.0
11,46,14,15,,True,False,0,False,15,30.0
11,46,15,16,4.0,True,True,0,False,16,30.0
11,46,16,17,,True,False,0,False,17,30.0
11,46,17,18,,True,False,0,False,18,30.0
11,46,18,19,,True,False,0,False,19,30.0
11,46,19,20,,True,False,0,False,20,30.0
11,46,20,21,,True,False,0,False,21,30.0
11,46,21,22,,True,False,0,False,22,30.0
11,46,22,23,,True,False,0,False,23,30.0
11,46,23,24,,True,False,0,False,24,30.0
11,46,24,25,,True,False,0,False,25,30.0
11,46,25,26,,True,False,0,False,26,30.0
11,46,26,27,,True,False,0,False,27,30.0
11,46,27,28,,True,False,0,False,28,30.0
11,46,28,29,2.0,True,True,0,False,29,30.0
11,46,29,30,1.0,True,True,0,False,30,30.0
11,47,0,1,,True,False,0,False,1,30.0
11,47,1,2,,True,False,0,False,2,30.0
11,47,2,3,,True,False,0,False,3,30.0
11,47,3,4,,True,False,0,False,4,30.0
11,47,4,5,,True,False,0,False,5,30.0
11,47,5,6,,True,False,0,False,6,30.0
11,47,6,7,,True,False,0,False,7,30.0
11,47,7,8,,True,False,0,False,8,30.0
11,47,8,9,,True,False,0,False,9,30.0
11,47,9,10,,True,False,0,False,10,30.0
11,47,10,11,,True,False,0,False,11,30.0
11,47,11,12,,True,False,0,False,12,30.0
11,47,12,13,,True,False,0,False,13,30.0
11,47,13,14,,True,False,0,False,14,30.0
11,47,14,15,,True,False,0,False,15,30.0
11,47,15,16,,True,False,0,False,16,30.0
11,47,16,17,,True,False,0,False,17,30.0
11,47,17,18,,True,False,0,False,18,30.0
11,47,18,19,,True,False,0,False,19,30.0
11,47,19,20,,True,False,0,False,20,30.0
11,47,20,21,,True,False,0,False,21,30.0
11,47,21,22,,True,False,0,False,22,30.0
11,47,22,23,,True,False,0,False,23,30.0
11,47,23,24,,True,False,0,False,24,30.0
11,47,24,25,,True,False,0,False,25,30.0
11,47,25,26,,True,False,0,False,26,30.0
11,47,26,27,2.0,True,True,0,False,27,30.0
11,47,27,28,3.0,True,True,0,False,28,30.0
11,47,28,29,4.0,True,True,0,False,29,30.0
11,47,29,30,1.0,True,True,0,False,30,30.0
11,48,0,1,10.0,True,True,0,False,1,30.0
11,48,1,2,,True,False,0,False,2,30.0
11,48,2,3,,True,False,0,False,3,30.0
11,48,3,4,6.0,True,True,0,False,4,30.0
11,48,4,5,,True,False,0,False,5,30.0
11,48,5,6,7.0,True,True,0,False,6,30.0
11,48,6,7,,True,False,0,False,7,30.0
11,48,7,8,,True,False,0,False,8,30.0
11,48,8,9,,True,False,0,False,9,30.0
11,48,9,10,,True,False,0,False,10,30.0
11,48,10,11,,True,False,0,False,11,30.0
11,48,11,12,,True,False,0,False,12,30.0
11,48,12,13,,True,False,0,False,13,30.0
11,48,13,14,11.0,True,True,0,False,14,30.0
11,48,14,15,,True,False,0,False,15,30.0
11,48,15,16,,True,False,0,False,16,30.0
11,48,16,17,,True,False,0,False,17,30.0
11,48,17,18,,True,False,0,False,18,30.0
11,48,18,19,,True,False,0,False,19,30.0
11,48,19,20,,True,False,0,False,20,30.0
11,48,20,21,,True,False,0,False,21,30.0
11,48,21,22,2.0,True,True,0,False,22,30.0
11,48,22,23,,True,False,0,False,23,30.0
11,48,23,24,,True,False,0,False,24,30.0
11,48,24,25,5.0,True,True,0,False,25,30.0
11,48,25,26,3.0,True,True,0,False,26,30.0
11,48,26,27,8.0,True,True,0,False,27,30.0
11,48,27,28,9.0,True,True,0,False,28,30.0
11,48,28,29,1.0,True,True,0,False,29,30.0
11,48,29,30,4.0,True,True,0,False,30,30.0
11,49,0,1,,True,False,0,False,1,30.0
11,49,1,2,,True,False,0,False,2,30.0
11,49,2,3,,True,False,0,False,3,30.0
11,49,3,4,,True,False,0,False,4,30.0
11,49,4,5,,True,False,0,False,5,30.0
11,49,5,6,,True,False,0,False,6,30.0
11,49,6,7,,True,False,0,False,7,30.0
11,49,7,8,,True,False,0,False,8,30.0
11,49,8,9,,True,False,0,False,9,30.0
11,49,9,10,,True,False,0,False,10,30.0
11,49,10,11,,True,False,0,False,11,30.0
11,49,11,12,,True,False,0,False,12,30.0
11,49,12,13,,True,False,0,False,13,30.0
11,49,13,14,,True,False,0,False,14,30.0
11,49,14,15,,True,False,0,False,15,30.0
11,49,15,16,,True,False,0,False,16,30.0
11,49,16,17,,True,False,0,False,17,30.0
11,49,17,18,,True,False,0,False,18,30.0
11,49,18,19,,True,False,0,False,19,30.0
11,49,19,20,,True,False,0,False,20,30.0
11,49,20,21,,True,False,0,False,21,30.0
11,49,21,22,,True,False,0,False,22,30.0
11,49,22,23,,True,False,0,False,23,30.0
11,49,23,24,,True,False,0,False,24,30.0
11,49,24,25,4.0,True,True,0,False,25,30.0
11,49,25,26,,True,False,0,False,26,30.0
11,49,26,27,1.0,True,True,0,False,27,30.0
11,49,27,28,,True,False,0,False,28,30.0
11,49,28,29,2.0,True,True,0,False,29,30.0
11,49,29,30,3.0,True,True,0,False,30,30.0
11,50,0,1,,True,False,0,False,1,30.0
11,50,1,2,,True,False,0,False,2,30.0
11,50,2,3,5.0,True,True,0,False,3,30.0
11,50,3,4,6.0,True,True,0,False,4,30.0
11,50,4,5,7.0,True,True,0,False,5,30.0
11,50,5,6,,True,False,0,False,6,30.0
11,50,6,7,,True,False,0,False,7,30.0
11,50,7,8,,True,False,0,False,8,30.0
11,50,8,9,,True,False,0,False,9,30.0
11,50,9,10,,True,False,0,False,10,30.0
11,50,10,11,,True,False,0,False,11,30.0
11,50,11,12,,True,False,0,False,12,30.0
11,50,12,13,,True,False,0,False,13,30.0
11,50,13,14,,True,False,0,False,14,30.0
11,50,14,15,,True,False,0,False,15,30.0
11,50,15,16,,True,False,0,False,16,30.0
11,50,16,17,,True,False,0,False,17,30.0
11,50,17,18,,True,False,0,False,18,30.0
11,50,18,19,,True,False,0,False,19,30.0
11,50,19,20,,True,False,0,False,20,30.0
11,50,20,21,,True,False,0,False,21,30.0
11,50,21,22,,True,False,0,False,22,30.0
11,50,22,23,,True,False,0,False,23,30.0
11,50,23,24,,True,False,0,False,24,30.0
11,50,24,25,,True,False,0,False,25,30.0
11,50,25,26,,True,False,0,False,26,30.0
11,50,26,27,4.0,True,True,0,False,27,30.0
11,50,27,28,2.0,True,True,0,False,28,30.0
11,50,28,29,3.0,True,True,0,False,29,30.0
11,50,29,30,1.0,True,True,0,False,30,30.0
11,51,0,1,,True,False,0,False,1,30.0
11,51,1,2,,True,False,0,False,2,30.0
11,51,2,3,,True,False,0,False,3,30.0
11,51,3,4,,True,False,0,False,4,30.0
11,51,4,5,,True,False,0,False,5,30.0
11,51,5,6,,True,False,0,False,6,30.0
11,51,6,7,,True,False,0,False,7,30.0
11,51,7,8,,True,False,0,False,8,30.0
11,51,8,9,,True,False,0,False,9,30.0
11,51,9,10,,True,False,0,False,10,30.0
11,51,10,11,,True,False,0,False,11,30.0
11,51,11,12,,True,False,0,False,12,30.0
11,51,12,13,,True,False,0,False,13,30.0
11,51,13,14,,True,False,0,False,14,30.0
11,51,14,15,,True,False,0,False,15,30.0
11,51,15,16,,True,False,0,False,16,30.0
11,51,16,17,,True,False,0,False,17,30.0
11,51,17,18,,True,False,0,False,18,30.0
11,51,18,19,,True,False,0,False,19,30.0
11,51,19,20,,True,False,0,False,20,30.0
11,51,20,21,8.0,True,True,0,False,21,30.0
11,51,21,22,,True,False,0,False,22,30.0
11,51,22,23,3.0,True,True,0,False,23,30.0
11,51,23,24,4.0,True,True,0,False,24,30.0
11,51,24,25,6.0,True,True,0,False,25,30.0
11,51,25,26,5.0,True,True,0,False,26,30.0
11,51,26,27,,True,False,0,False,27,30.0
11,51,27,28,2.0,True,True,0,False,28,30.0
11,51,28,29,7.0,True,True,0,False,29,30.0
11,51,29,30,1.0,True,True,0,False,30,30.0
11,52,0,1,,True,False,0,False,1,30.0
11,52,1,2,,True,False,0,False,2,30.0
11,52,2,3,,True,False,0,False,3,30.0
11,52,3,4,,True,False,0,False,4,30.0
11,52,4,5,,True,False,0,False,5,30.0
11,52,5,6,,True,False,0,False,6,30.0
11,52,6,7,,True,False,0,False,7,30.0
11,52,7,8,,True,False,0,False,8,30.0
11,52,8,9,,True,False,0,False,9,30.0
11,52,9,10,,True,False,0,False,10,30.0
11,52,10,11,,True,False,0,False,11,30.0
11,52,11,12,,True,False,0,False,12,30.0
11,52,12,13,,True,False,0,False,13,30.0
11,52,13,14,,True,False,0,False,14,30.0
11,52,14,15,,True,False,0,False,15,30.0
11,52,15,16,,True,False,0,False,16,30.0
11,52,16,17,,True,False,0,False,17,30.0
11,52,17,18,,True,False,0,False,18,30.0
11,52,18,19,,True,False,0,False,19,30.0
11,52,19,20,,True,False,0,False,20,30.0
11,52,20,21,,True,False,0,False,21,30.0
11,52,21,22,,True,False,0,False,22,30.0
11,52,22,23,,True,False,0,False,23,30.0
11,52,23,24,,True,False,0,False,24,30.0
11,52,24,25,,True,False,0,False,25,30.0
11,52,25,26,,True,False,0,False,26,30.0
11,52,26,27,,True,False,0,False,27,30.0
11,52,27,28,,True,False,0,False,28,30.0
11,52,28,29,,True,False,0,False,29,30.0
11,52,29,30,1.0,True,True,0,False,30,30.0
11,53,0,1,4.0,True,True,0,False,1,30.0
11,53,1,2,,True,False,0,False,2,30.0
11,53,2,3,,True,False,0,False,3,30.0
11,53,3,4,5.0,True,True,0,False,4,30.0
11,53,4,5,,True,False,0,False,5,30.0
11,53,5,6,7.0,True,True,0,False,6,30.0
11,53,6,7,,True,False,0,False,7,30.0
11,53,7,8,8.0,True,True,0,False,8,30.0
11,53,8,9,,True,False,0,False,9,30.0
11,53,9,10,6.0,True,True,0,False,10,30.0
11,53,10,11,,True,False,0,False,11,30.0
11,53,11,12,,True,False,0,False,12,30.0
11,53,12,13,,True,False,0,False,13,30.0
11,53,13,14,3.0,True,True,0,False,14,30.0
11,53,14,15,9.0,True,True,0,False,15,30.0
11,53,15,16,,True,False,0,False,16,30.0
11,53,16,17,,True,False,0,False,17,30.0
11,53,17,18,,True,False,0,False,18,30.0
11,53,18,19,,True,False,0,False,19,30.0
11,53,19,20,10.0,True,True,0,False,20,30.0
11,53,20,21,11.0,True,True,0,False,21,30.0
11,53,21,22,,True,False,0,False,22,30.0
11,53,22,23,,True,False,0,False,23,30.0
11,53,23,24,,True,False,0,False,24,30.0
11,53,24,25,,True,False,0,False,25,30.0
11,53,25,26,,True,False,0,False,26,30.0
11,53,26,27,,True,False,0,False,27,30.0
11,53,27,28,,True,False,0,False,28,30.0
11,53,28,29,2.0,True,True,0,False,29,30.0
11,53,29,30,1.0,True,True,0,False,30,30.0
11,54,0,1,,True,False,0,False,1,30.0
11,54,1,2,,True,False,0,False,2,30.0
11,54,2,3,,True,False,0,False,3,30.0
11,54,3,4,,True,False,0,False,4,30.0
11,54,4,5,,True,False,0,False,5,30.0
11,54,5,6,,True,False,0,False,6,30.0
11,54,6,7,,True,False,0,False,7,30.0
11,54,7,8,,True,False,0,False,8,30.0
11,54,8,9,,True,False,0,False,9,30.0
11,54,9,10,,True,False,0,False,10,30.0
11,54,10,11,,True,False,0,False,11,30.0
11,54,11,12,,True,False,0,False,12,30.0
11,54,12,13,3.0,True,True,0,False,13,30.0
11,54,13,14,,True,False,0,False,14,30.0
11,54,14,15,4.0,True,True,0,False,15,30.0
11,54,15,16,5.0,True,True,0,False,16,30.0
11,54,16,17,,True,False,0,False,17,30.0
11,54,17,18,6.0,True,True,0,False,18,30.0
11,54,18,19,,True,False,0,False,19,30.0
11,54,19,20,,True,False,0,False,20,30.0
11,54,20,21,,True,False,0,False,21,30.0
11,54,21,22,,True,False,0,False,22,30.0
11,54,22,23,,True,False,0,False,23,30.0
11,54,23,24,,True,False,0,False,24,30.0
11,54,24,25,,True,False,0,False,25,30.0
11,54,25,26,,True,False,0,False,26,30.0
11,54,26,27,,True,False,0,False,27,30.0
11,54,27,28,1.0,True,True,0,False,28,30.0
11,54,28,29,2.0,True,True,0,False,29,30.0
11,54,29,30,,True,False,0,False,30,30.0
11,55,0,1,,True,False,0,False,1,30.0
11,55,1,2,,True,False,0,False,2,30.0
11,55,2,3,,True,False,0,False,3,30.0
11,55,3,4,,True,False,0,False,4,30.0
11,55,4,5,,True,False,0,False,5,30.0
11,55,5,6,,True,False,0,False,6,30.0
11,55,6,7,,True,False,0,False,7,30.0
11,55,7,8,,True,False,0,False,8,30.0
11,55,8,9,,True,False,0,False,9,30.0
11,55,9,10,,True,False,0,False,10,30.0
11,55,10,11,,True,False,0,False,11,30.0
11,55,11,12,,True,False,0,False,12,30.0
11,55,12,13,,True,False,0,False,13,30.0
11,55,13,14,,True,False,0,False,14,30.0
11,55,14,15,,True,False,0,False,15,30.0
11,55,15,16,,True,False,0,False,16,30.0
11,55,16,17,,True,False,0,False,17,30.0
11,55,17,18,,True,False,0,False,18,30.0
11,55,18,19,,True,False,0,False,19,30.0
11,55,19,20,,True,False,0,False,20,30.0
11,55,20,21,,True,False,0,False,21,30.0
11,55,21,22,,True,False,0,False,22,30.0
11,55,22,23,,True,False,0,False,23,30.0
11,55,23,24,,True,False,0,False,24,30.0
11,55,24,25,,True,False,0,False,25,30.0
11,55,25,26,,True,False,0,False,26,30.0
11,55,26,27,,True,False,0,False,27,30.0
11,55,27,28,,True,False,0,False,28,30.0
11,55,28,29,,True,False,0,False,29,30.0
11,55,29,30,,True,False,0,False,30,30.0
11,56,0,1,,True,False,0,False,1,30.0
11,56,1,2,,True,False,0,False,2,30.0
11,56,2,3,,True,False,0,False,3,30.0
11,56,3,4,,True,False,0,False,4,30.0
11,56,4,5,,True,False,0,False,5,30.0
11,56,5,6,,True,False,0,False,6,30.0
11,56,6,7,,True,False,0,False,7,30.0
11,56,7,8,9.0,True,True,0,False,8,30.0
11,56,8,9,10.0,True,True,0,False,9,30.0
11,56,9,10,,True,False,0,False,10,30.0
11,56,10,11,,True,False,0,False,11,30.0
11,56,11,12,1.0,True,True,0,False,12,30.0
11,56,12,13,11.0,True,True,0,False,13,30.0
11,56,13,14,,True,False,0,False,14,30.0
11,56,14,15,5.0,True,True,0,False,15,30.0
11,56,15,16,6.0,True,True,0,False,16,30.0
11,56,16,17,,True,False,0,False,17,30.0
11,56,17,18,,True,False,0,False,18,30.0
11,56,18,19,8.0,True,True,0,False,19,30.0
11,56,19,20,,True,False,0,False,20,30.0
11,56,20,21,,True,False,0,False,21,30.0
11,56,21,22,,True,False,0,False,22,30.0
11,56,22,23,7.0,True,True,0,False,23,30.0
11,56,23,24,2.0,True,True,0,False,24,30.0
11,56,24,25,3.0,True,True,0,False,25,30.0
11,56,25,26,,True,False,0,False,26,30.0
11,56,26,27,4.0,True,True,0,False,27,30.0
11,56,27,28,,True,False,0,False,28,30.0
11,56,28,29,,True,False,0,False,29,30.0
11,56,29,30,,True,False,0,False,30,30.0
11,57,0,1,,True,False,0,False,1,30.0
11,57,1,2,,True,False,0,False,2,30.0
11,57,2,3,,True,False,0,False,3,30.0
11,57,3,4,,True,False,0,False,4,30.0
11,57,4,5,,True,False,0,False,5,30.0
11,57,5,6,,True,False,0,False,6,30.0
11,57,6,7,,True,False,0,False,7,30.0
11,57,7,8,,True,False,0,False,8,30.0
11,57,8,9,,True,False,0,False,9,30.0
11,57,9,10,,True,False,0,False,10,30.0
11,57,10,11,,True,False,0,False,11,30.0
11,57,11,12,,True,False,0,False,12,30.0
11,57,12,13,,True,False,0,False,13,30.0
11,57,13,14,,True,False,0,False,14,30.0
11,57,14,15,,True,False,0,False,15,30.0
11,57,15,16,,True,False,0,False,16,30.0
11,57,16,17,,True,False,0,False,17,30.0
11,57,17,18,,True,False,0,False,18,30.0
11,57,18,19,8.0,True,True,0,False,19,30.0
11,57,19,20,,True,False,0,False,20,30.0
11,57,20,21,10.0,True,True,0,False,21,30.0
11,57,21,22,7.0,True,True,0,False,22,30.0
11,57,22,23,,True,False,0,False,23,30.0
11,57,23,24,9.0,True,True,0,False,24,30.0
11,57,24,25,4.0,True,True,0,False,25,30.0
11,57,25,26,5.0,True,True,0,False,26,30.0
11,57,26,27,1.0,True,True,0,False,27,30.0
11,57,27,28,2.0,True,True,0,False,28,30.0
11,57,28,29,6.0,True,True,0,False,29,30.0
11,57,29,30,3.0,True,True,0,False,30,30.0
11,58,0,1,,True,False,0,False,1,30.0
11,58,1,2,,True,False,0,False,2,30.0
11,58,2,3,,True,False,0,False,3,30.0
11,58,3,4,,True,False,0,False,4,30.0
11,58,4,5,,True,False,0,False,5,30.0
11,58,5,6,,True,False,0,False,6,30.0
11,58,6,7,,True,False,0,False,7,30.0
11,58,7,8,,True,False,0,False,8,30.0
11,58,8,9,,True,False,0,False,9,30.0
11,58,9,10,,True,False,0,False,10,30.0
11,58,10,11,,True,False,0,False,11,30.0
11,58,11,12,,True,False,0,False,12,30.0
11,58,12,13,,True,False,0,False,13,30.0
11,58,13,14,,True,False,0,False,14,30.0
11,58,14,15,,True,False,0,False,15,30.0
11,58,15,16,,True,False,0,False,16,30.0
11,58,16,17,,True,False,0,False,17,30.0
11,58,17,18,,True,False,0,False,18,30.0
11,58,18,19,1.0,True,True,0,False,19,30.0
11,58,19,20,2.0,True,True,0,False,20,30.0
11,58,20,21,,True,False,0,False,21,30.0
11,58,21,22,,True,False,0,False,22,30.0
11,58,22,23,,True,False,0,False,23,30.0
11,58,23,24,3.0,True,True,0,False,24,30.0
11,58,24,25,5.0,True,True,0,False,25,30.0
11,58,25,26,6.0,True,True,0,False,26,30.0
11,58,26,27,,True,False,0,False,27,30.0
11,58,27,28,4.0,True,True,0,False,28,30.0
11,58,28,29,,True,False,0,False,29,30.0
11,58,29,30,,True,False,0,False,30,30.0
11,59,0,1,,True,False,0,False,1,30.0
11,59,1,2,,True,False,0,False,2,30.0
11,59,2,3,,True,False,0,False,3,30.0
11,59,3,4,,True,False,0,False,4,30.0
11,59,4,5,,True,False,0,False,5,30.0
11,59,5,6,,True,False,0,False,6,30.0
11,59,6,7,,True,False,0,False,7,30.0
11,59,7,8,,True,False,0,False,8,30.0
11,59,8,9,,True,False,0,False,9,30.0
11,59,9,10,,True,False,0,False,10,30.0
11,59,10,11,,True,False,0,False,11,30.0
11,59,11,12,,True,False,0,False,12,30.0
11,59,12,13,,True,False,0,False,13,30.0
11,59,13,14,,True,False,0,False,14,30.0
11,59,14,15,,True,False,0,False,15,30.0
11,59,15,16,,True,False,0,False,16,30.0
11,59,16,17,,True,False,0,False,17,30.0
11,59,17,18,,True,False,0,False,18,30.0
11,59,18,19,6.0,True,True,0,False,19,30.0
11,59,19,20,,True,False,0,False,20,30.0
11,59,20,21,7.0,True,True,0,False,21,30.0
11,59,21,22,8.0,True,True,0,False,22,30.0
11,59,22,23,2.0,True,True,0,False,23,30.0
11,59,23,24,9.0,True,True,0,False,24,30.0
11,59,24,25,,True,False,0,False,25,30.0
11,59,25,26,10.0,True,True,0,False,26,30.0
11,59,26,27,5.0,True,True,0,False,27,30.0
11,59,27,28,3.0,True,True,0,False,28,30.0
11,59,28,29,4.0,True,True,0,False,29,30.0
11,59,29,30,1.0,True,True,0,False,30,30.0
11,60,0,1,,True,False,0,False,1,30.0
11,60,1,2,,True,False,0,False,2,30.0
11,60,2,3,,True,False,0,False,3,30.0
11,60,3,4,,True,False,0,False,4,30.0
11,60,4,5,,True,False,0,False,5,30.0
11,60,5,6,,True,False,0,False,6,30.0
11,60,6,7,,True,False,0,False,7,30.0
11,60,7,8,,True,False,0,False,8,30.0
11,60,8,9,,True,False,0,False,9,30.0
11,60,9,10,,True,False,0,False,10,30.0
11,60,10,11,,True,False,0,False,11,30.0
11,60,11,12,,True,False,0,False,12,30.0
11,60,12,13,,True,False,0,False,13,30.0
11,60,13,14,,True,False,0,False,14,30.0
11,60,14,15,,True,False,0,False,15,30.0
11,60,15,16,,True,False,0,False,16,30.0
11,60,16,17,,True,False,0,False,17,30.0
11,60,17,18,,True,False,0,False,18,30.0
11,60,18,19,,True,False,0,False,19,30.0
11,60,19,20,,True,False,0,False,20,30.0
11,60,20,21,,True,False,0,False,21,30.0
11,60,21,22,,True,False,0,False,22,30.0
11,60,22,23,,True,False,0,False,23,30.0
11,60,23,24,,True,False,0,False,24,30.0
11,60,24,25,,True,False,0,False,25,30.0
11,60,25,26,,True,False,0,False,26,30.0
11,60,26,27,,True,False,0,False,27,30.0
11,60,27,28,,True,False,0,False,28,30.0
11,60,28,29,,True,False,0,False,29,30.0
11,60,29,30,,True,False,0,False,30,30.0
11,61,0,1,6.0,True,True,0,False,1,30.0
11,61,1,2,,True,False,0,False,2,30.0
11,61,2,3,7.0,True,True,0,False,3,30.0
11,61,3,4,,True,False,0,False,4,30.0
11,61,4,5,4.0,True,True,0,False,5,30.0
11,61,5,6,5.0,True,True,0,False,6,30.0
11,61,6,7,,True,False,0,False,7,30.0
11,61,7,8,,True,False,0,False,8,30.0
11,61,8,9,,True,False,0,False,9,30.0
11,61,9,10,,True,False,0,False,10,30.0
11,61,10,11,,True,False,0,False,11,30.0
11,61,11,12,,True,False,0,False,12,30.0
11,61,12,13,,True,False,0,False,13,30.0
11,61,13,14,,True,False,0,False,14,30.0
11,61,14,15,,True,False,0,False,15,30.0
11,61,15,16,,True,False,0,False,16,30.0
11,61,16,17,,True,False,0,False,17,30.0
11,61,17,18,,True,False,0,False,18,30.0
11,61,18,19,,True,False,0,False,19,30.0
11,61,19,20,,True,False,0,False,20,30.0
11,61,20,21,,True,False,0,False,21,30.0
11,61,21,22,3.0,True,True,0,False,22,30.0
11,61,22,23,,True,False,0,False,23,30.0
11,61,23,24,,True,False,0,False,24,30.0
11,61,24,25,,True,False,0,False,25,30.0
11,61,25,26,,True,False,0,False,26,30.0
11,61,26,27,,True,False,0,False,27,30.0
11,61,27,28,,True,False,0,False,28,30.0
11,61,28,29,1.0,True,True,0,False,29,30.0
11,61,29,30,2.0,True,True,0,False,30,30.0
11,62,0,1,,True,False,0,False,1,30.0
11,62,1,2,,True,False,0,False,2,30.0
11,62,2,3,,True,False,0,False,3,30.0
11,62,3,4,,True,False,0,False,4,30.0
11,62,4,5,,True,False,0,False,5,30.0
11,62,5,6,,True,False,0,False,6,30.0
11,62,6,7,,True,False,0,False,7,30.0
11,62,7,8,,True,False,0,False,8,30.0
11,62,8,9,,True,False,0,False,9,30.0
11,62,9,10,,True,False,0,False,10,30.0
11,62,10,11,9.0,True,True,0,False,11,30.0
11,62,11,12,,True,False,0,False,12,30.0
11,62,12,13,,True,False,0,False,13,30.0
11,62,13,14,,True,False,0,False,14,30.0
11,62,14,15,7.0,True,True,0,False,15,30.0
11,62,15,16,,True,False,0,False,16,30.0
11,62,16,17,8.0,True,True,0,False,17,30.0
11,62,17,18,,True,False,0,False,18,30.0
11,62,18,19,5.0,True,True,0,False,19,30.0
11,62,19,20,6.0,True,True,0,False,20,30.0
11,62,20,21,,True,False,0,False,21,30.0
11,62,21,22,10.0,True,True,0,False,22,30.0
11,62,22,23,,True,False,0,False,23,30.0
11,62,23,24,,True,False,0,False,24,30.0
11,62,24,25,,True,False,0,False,25,30.0
11,62,25,26,3.0,True,True,0,False,26,30.0
11,62,26,27,4.0,True,True,0,False,27,30.0
11,62,27,28,,True,False,0,False,28,30.0
11,62,28,29,2.0,True,True,0,False,29,30.0
11,62,29,30,1.0,True,True,0,False,30,30.0
11,63,0,1,,True,False,0,False,1,30.0
11,63,1,2,,True,False,0,False,2,30.0
11,63,2,3,,True,False,0,False,3,30.0
11,63,3,4,,True,False,0,False,4,30.0
11,63,4,5,,True,False,0,False,5,30.0
11,63,5,6,,True,False,0,False,6,30.0
11,63,6,7,,True,False,0,False,7,30.0
11,63,7,8,,True,False,0,False,8,30.0
11,63,8,9,,True,False,0,False,9,30.0
11,63,9,10,,True,False,0,False,10,30.0
11,63,10,11,,True,False,0,False,11,30.0
11,63,11,12,,True,False,0,False,12,30.0
11,63,12,13,,True,False,0,False,13,30.0
11,63,13,14,,True,False,0,False,14,30.0
11,63,14,15,,True,False,0,False,15,30.0
11,63,15,16,,True,False,0,False,16,30.0
11,63,16,17,,True,False,0,False,17,30.0
11,63,17,18,,True,False,0,False,18,30.0
11,63,18,19,,True,False,0,False,19,30.0
11,63,19,20,,True,False,0,False,20,30.0
11,63,20,21,4.0,True,True,0,False,21,30.0
11,63,21,22,,True,False,0,False,22,30.0
11,63,22,23,5.0,True,True,0,False,23,30.0
11,63,23,24,,True,False,0,False,24,30.0
11,63,24,25,,True,False,0,False,25,30.0
11,63,25,26,,True,False,0,False,26,30.0
11,63,26,27,,True,False,0,False,27,30.0
11,63,27,28,3.0,True,True,0,False,28,30.0
11,63,28,29,1.0,True,True,0,False,29,30.0
11,63,29,30,2.0,True,True,0,False,30,30.0
11,64,0,1,,True,False,0,False,1,30.0
11,64,1,2,,True,False,0,False,2,30.0
11,64,2,3,,True,False,0,False,3,30.0
11,64,3,4,,True,False,0,False,4,30.0
11,64,4,5,,True,False,0,False,5,30.0
11,64,5,6,,True,False,0,False,6,30.0
11,64,6,7,,True,False,0,False,7,30.0
11,64,7,8,,True,False,0,False,8,30.0
11,64,8,9,,True,False,0,False,9,30.0
11,64,9,10,,True,False,0,False,10,30.0
11,64,10,11,,True,False,0,False,11,30.0
11,64,11,12,,True,False,0,False,12,30.0
11,64,12,13,,True,False,0,False,13,30.0
11,64,13,14,,True,False,0,False,14,30.0
11,64,14,15,,True,False,0,False,15,30.0
11,64,15,16,,True,False,0,False,16,30.0
11,64,16,17,,True,False,0,False,17,30.0
11,64,17,18,,True,False,0,False,18,30.0
11,64,18,19,2.0,True,True,0,False,19,30.0
11,64,19,20,,True,False,0,False,20,30.0
11,64,20,21,,True,False,0,False,21,30.0
11,64,21,22,,True,False,0,False,22,30.0
11,64,22,23,3.0,True,True,0,False,23,30.0
11,64,23,24,,True,False,0,False,24,30.0
11,64,24,25,5.0,True,True,0,False,25,30.0
11,64,25,26,,True,False,0,False,26,30.0
11,64,26,27,4.0,True,True,0,False,27,30.0
11,64,27,28,6.0,True,True,0,False,28,30.0
11,64,28,29,,True,False,0,False,29,30.0
11,64,29,30,1.0,True,True,0,False,30,30.0
