subject,list,item,input,output,study,recall,repeat,intrusion,first_input,practice_index
196,5,3,4,4.0,True,True,0,False,4,1
196,5,4,5,10.0,True,True,0,False,5,1
196,5,5,6,9.0,True,True,0,False,6,1
196,5,6,7,8.0,True,True,0,False,7,1
196,5,7,8,1.0,True,True,0,False,8,1
196,5,8,9,,True,False,0,False,9,1
196,5,9,10,5.0,True,True,0,False,10,1
196,5,10,11,2.0,True,True,0,False,11,1
196,5,11,12,6.0,True,True,0,False,12,1
196,5,12,13,,True,False,0,False,13,1
196,5,13,14,12.0,True,True,0,False,14,1
196,5,14,15,,True,False,0,False,15,1
196,5,15,16,7.0,True,True,0,False,16,1
196,5,1,17,,True,False,0,False,17,1
196,5,13,18,,True,False,0,False,18,1
196,5,12,19,,True,False,0,False,19,1
196,5,4,20,,True,False,0,False,20,1
196,5,2,21,,True,False,0,False,21,1
196,5,11,22,,True,False,0,False,22,1
196,5,6,23,,True,False,0,False,23,1
196,5,0,24,,True,False,0,False,24,1
196,5,7,25,,True,False,0,False,25,1
196,5,14,26,,True,False,0,False,26,1
196,5,5,27,,True,False,0,False,27,1
196,5,9,28,,True,False,0,False,28,1
196,5,10,29,,True,False,0,False,29,1
196,5,3,30,,True,False,0,False,30,1
196,5,15,31,,True,False,0,False,31,1
196,5,8,32,,True,False,0,False,32,1
196,6,0,1,6.0,True,True,0,False,1,1
196,6,1,2,,True,False,0,False,2,1
196,6,2,3,5.0,True,True,0,False,3,1
196,6,3,4,,True,False,0,False,4,1
196,6,4,5,,True,False,0,False,5,1
196,6,5,6,10.0,True,True,0,False,6,1
196,6,6,7,4.0,True,True,0,False,7,1
196,6,7,8,,True,False,0,False,8,1
196,6,8,9,1.0,True,True,0,False,9,1
196,6,9,10,9.0,True,True,0,False,10,1
196,6,10,11,7.0,True,True,0,False,11,1
196,6,11,12,8.0,True,True,0,False,12,1
196,6,12,13,,True,False,0,False,13,1
196,6,13,14,,True,False,0,False,14,1
196,6,14,15,3.0,True,True,0,False,15,1
196,6,15,16,2.0,True,True,0,False,16,1
196,6,1,17,,True,False,0,False,17,1
196,6,13,18,,True,False,0,False,18,1
196,6,12,19,,True,False,0,False,19,1
196,6,4,20,,True,False,0,False,20,1
196,6,2,21,,True,False,0,False,21,1
196,6,11,22,,True,False,0,False,22,1
196,6,6,23,,True,False,0,False,23,1
196,6,0,24,,True,False,0,False,24,1
196,6,7,25,,True,False,0,False,25,1
196,6,14,26,,True,False,0,False,26,1
196,6,5,27,,True,False,0,False,27,1
196,6,9,28,,True,False,0,False,28,1
196,6,10,29,,True,False,0,False,29,1
196,6,3,30,,True,False,0,False,30,1
196,6,15,31,,True,False,0,False,31,1
196,6,8,32,,True,False,0,False,32,1
196,7,0,1,6.0,True,True,0,False,1,1
196,7,1,2,5.0,True,True,0,False,2,1
196,7,2,3,4.0,True,True,0,False,3,1
196,7,3,4,9.0,True,True,0,False,4,1
196,7,4,5,7.0,True,True,0,False,5,1
196,7,5,6,3.0,True,True,0,False,6,1
196,7,6,7,2.0,True,True,0,False,7,1
196,7,7,8,,True,False,0,False,8,1
196,7,8,9,1.0,True,True,0,False,9,1
196,7,9,10,,True,False,0,False,10,1
196,7,10,11,,True,False,0,False,11,1
196,7,11,12,8.0,True,True,0,False,12,1
196,7,12,13,,True,False,0,False,13,1
196,7,13,14,,True,False,0,False,14,1
196,7,14,15,,True,False,0,False,15,1
196,7,15,16,,True,False,0,False,16,1
196,7,1,17,,True,False,0,False,17,1
196,7,13,18,,True,False,0,False,18,1
196,7,12,19,,True,False,0,False,19,1
196,7,4,20,,True,False,0,False,20,1
196,7,2,21,,True,False,0,False,21,1
196,7,11,22,,True,False,0,False,22,1
196,7,6,23,,True,False,0,False,23,1
196,7,0,24,,True,False,0,False,24,1
196,7,7,25,,True,False,0,False,25,1
196,7,14,26,,True,False,0,False,26,1
196,7,5,27,,True,False,0,False,27,1
196,7,9,28,,True,False,0,False,28,1
196,7,10,29,,True,False,0,False,29,1
196,7,3,30,,True,False,0,False,30,1
196,7,15,31,,True,False,0,False,31,1
196,7,8,32,,True,False,0,False,32,1
196,8,0,1,6.0,True,True,0,False,1,1
196,8,1,2,,True,False,0,False,2,1
196,8,2,3,5.0,True,True,0,False,3,1
196,8,3,4,4.0,True,True,0,False,4,1
196,8,4,5,8.0,True,True,0,False,5,1
196,8,5,6,3.0,True,True,0,False,6,1
196,8,6,7,2.0,True,True,0,False,7,1
196,8,7,8,7.0,True,True,0,False,8,1
196,8,8,9,9.0,True,True,0,False,9,1
196,8,9,10,1.0,True,True,0,False,10,1
196,8,10,11,,True,False,0,False,11,1
196,8,11,12,,True,False,0,False,12,1
196,8,12,13,,True,False,0,False,13,1
196,8,13,14,,True,False,0,False,14,1
196,8,14,15,,True,False,0,False,15,1
196,8,15,16,,True,False,0,False,16,1
196,8,1,17,,True,False,0,False,17,1
196,8,13,18,,True,False,0,False,18,1
196,8,12,19,,True,False,0,False,19,1
196,8,4,20,,True,False,0,False,20,1
196,8,2,21,,True,False,0,False,21,1
196,8,11,22,,True,False,0,False,22,1
196,8,6,23,,True,False,0,False,23,1
196,8,0,24,,True,False,0,False,24,1
196,8,7,25,,True,False,0,False,25,1
196,8,14,26,,True,False,0,False,26,1
196,8,5,27,,True,False,0,False,27,1
196,8,9,28,,True,False,0,False,28,1
196,8,10,29,,True,False,0,False,29,1
196,8,3,30,,True,False,0,False,30,1
196,8,15,31,,True,False,0,False,31,1
196,8,8,32,,True,False,0,False,32,1
196,9,0,1,11.0,True,True,0,False,1,1
196,9,1,2,12.0,True,True,0,False,2,1
196,9,2,3,1.0,True,True,0,False,3,1
196,9,3,4,2.0,True,True,0,False,4,1
196,9,4,5,8.0,True,True,0,False,5,1
196,9,5,6,5.0,True,True,0,False,6,1
196,9,6,7,6.0,True,True,0,False,7,1
196,9,7,8,3.0,True,True,0,False,8,1
196,9,8,9,4.0,True,True,0,False,9,1
196,9,9,10,,True,False,0,False,10,1
196,9,10,11,,True,False,0,False,11,1
196,9,11,12,10.0,True,True,0,False,12,1
196,9,12,13,9.0,True,True,0,False,13,1
196,9,13,14,13.0,True,True,0,False,14,1
196,9,14,15,14.0,True,True,0,False,15,1
196,9,15,16,7.0,True,True,0,False,16,1
196,9,1,17,,True,False,0,False,17,1
196,9,13,18,,True,False,0,False,18,1
196,9,12,19,,True,False,0,False,19,1
196,9,4,20,,True,False,0,False,20,1
196,9,2,21,,True,False,0,False,21,1
196,9,11,22,,True,False,0,False,22,1
196,9,6,23,,True,False,0,False,23,1
196,9,0,24,,True,False,0,False,24,1
196,9,7,25,,True,False,0,False,25,1
196,9,14,26,,True,False,0,False,26,1
196,9,5,27,,True,False,0,False,27,1
196,9,9,28,,True,False,0,False,28,1
196,9,10,29,,True,False,0,False,29,1
196,9,3,30,,True,False,0,False,30,1
196,9,15,31,,True,False,0,False,31,1
196,9,8,32,,True,False,0,False,32,1
197,0,0,1,11.0,True,True,0,False,1,1
197,0,1,2,4.0,True,True,0,False,2,1
197,0,2,3,,True,False,0,False,3,1
197,0,3,4,10.0,True,True,0,False,4,1
197,0,4,5,5.0,True,True,0,False,5,1
197,0,5,6,13.0,True,True,0,False,6,1
197,0,6,7,12.0,True,True,0,False,7,1
197,0,7,8,9.0,True,True,0,False,8,1
197,0,8,9,,True,False,0,False,9,1
197,0,9,10,7.0,True,True,0,False,10,1
197,0,10,11,1.0,True,True,0,False,11,1
197,0,11,12,3.0,True,True,0,False,12,1
197,0,12,13,8.0,True,True,0,False,13,1
197,0,13,14,2.0,True,True,0,False,14,1
197,0,14,15,6.0,True,True,0,False,15,1
197,0,15,16,,True,False,0,False,16,1
197,0,5,17,,True,False,0,False,17,1
197,0,6,18,,True,False,0,False,18,1
197,0,2,19,,True,False,0,False,19,1
197,0,12,20,,True,False,0,False,20,1
197,0,13,21,,True,False,0,False,21,1
197,0,11,22,,True,False,0,False,22,1
197,0,4,23,,True,False,0,False,23,1
197,0,15,24,,True,False,0,False,24,1
197,0,1,25,,True,False,0,False,25,1
197,0,0,26,,True,False,0,False,26,1
197,0,3,27,,True,False,0,False,27,1
197,0,7,28,,True,False,0,False,28,1
197,0,10,29,,True,False,0,False,29,1
197,0,8,30,,True,False,0,False,30,1
197,0,9,31,,True,False,0,False,31,1
197,0,14,32,,True,False,0,False,32,1
197,1,0,1,3.0,True,True,0,False,1,1
197,1,1,2,4.0,True,True,0,False,2,1
197,1,2,3,12.0,True,True,0,False,3,1
197,1,3,4,6.0,True,True,0,False,4,1
197,1,4,5,11.0,True,True,0,False,5,1
197,1,5,6,9.0,True,True,0,False,6,1
197,1,6,7,13.0,True,True,0,False,7,1
197,1,7,8,15.0,True,True,0,False,8,1
197,1,8,9,14.0,True,True,0,False,9,1
197,1,9,10,10.0,True,True,0,False,10,1
197,1,10,11,2.0,True,True,0,False,11,1
197,1,11,12,7.0,True,True,0,False,12,1
197,1,12,13,5.0,True,True,0,False,13,1
197,1,13,14,8.0,True,True,0,False,14,1
197,1,14,15,1.0,True,True,0,False,15,1
197,1,15,16,16.0,True,True,0,False,16,1
197,1,5,17,,True,False,0,False,17,1
197,1,6,18,,True,False,0,False,18,1
197,1,2,19,,True,False,0,False,19,1
197,1,12,20,,True,False,0,False,20,1
197,1,13,21,,True,False,0,False,21,1
197,1,11,22,,True,False,0,False,22,1
197,1,4,23,,True,False,0,False,23,1
197,1,15,24,,True,False,0,False,24,1
197,1,1,25,,True,False,0,False,25,1
197,1,0,26,,True,False,0,False,26,1
197,1,3,27,,True,False,0,False,27,1
197,1,7,28,,True,False,0,False,28,1
197,1,10,29,,True,False,0,False,29,1
197,1,8,30,,True,False,0,False,30,1
197,1,9,31,,True,False,0,False,31,1
197,1,14,32,,True,False,0,False,32,1
197,2,0,1,8.0,True,True,0,False,1,1
197,2,1,2,7.0,True,True,0,False,2,1
197,2,2,3,13.0,True,True,0,False,3,1
197,2,3,4,14.0,True,True,0,False,4,1
197,2,4,5,10.0,True,True,0,False,5,1
197,2,5,6,,True,False,0,False,6,1
197,2,6,7,,True,False,0,False,7,1
197,2,7,8,5.0,True,True,0,False,8,1
197,2,8,9,3.0,True,True,0,False,9,1
197,2,9,10,2.0,True,True,0,False,10,1
197,2,10,11,4.0,True,True,0,False,11,1
197,2,11,12,9.0,True,True,0,False,12,1
197,2,12,13,11.0,True,True,0,False,13,1
197,2,13,14,12.0,True,True,0,False,14,1
197,2,14,15,6.0,True,True,0,False,15,1
197,2,15,16,1.0,True,True,0,False,16,1
197,2,5,17,,True,False,0,False,17,1
197,2,6,18,,True,False,0,False,18,1
197,2,2,19,,True,False,0,False,19,1
197,2,12,20,,True,False,0,False,20,1
197,2,13,21,,True,False,0,False,21,1
197,2,11,22,,True,False,0,False,22,1
197,2,4,23,,True,False,0,False,23,1
197,2,15,24,,True,False,0,False,24,1
197,2,1,25,,True,False,0,False,25,1
197,2,0,26,,True,False,0,False,26,1
197,2,3,27,,True,False,0,False,27,1
197,2,7,28,,True,False,0,False,28,1
197,2,10,29,,True,False,0,False,29,1
197,2,8,30,,True,False,0,False,30,1
197,2,9,31,,True,False,0,False,31,1
197,2,14,32,,True,False,0,False,32,1
197,3,0,1,1.0,True,True,0,False,1,1
197,3,1,2,2.0,True,True,0,False,2,1
197,3,2,3,3.0,True,True,0,False,3,1
197,3,3,4,4.0,True,True,0,False,4,1
197,3,4,5,5.0,True,True,0,False,5,1
197,3,5,6,,True,False,0,False,6,1
197,3,6,7,,True,False,0,False,7,1
197,3,7,8,9.0,True,True,0,False,8,1
197,3,8,9,,True,False,0,False,9,1
197,3,9,10,8.0,True,True,0,False,10,1
197,3,10,11,7.0,True,True,0,False,11,1
197,3,11,12,11.0,True,True,0,False,12,1
197,3,12,13,,True,False,0,False,13,1
197,3,13,14,10.0,True,True,0,False,14,1
197,3,14,15,12.0,True,True,0,False,15,1
197,3,15,16,6.0,True,True,0,False,16,1
197,3,5,17,,True,False,0,False,17,1
197,3,6,18,,True,False,0,False,18,1
197,3,2,19,,True,False,0,False,19,1
197,3,12,20,,True,False,0,False,20,1
197,3,13,21,,True,False,0,False,21,1
197,3,11,22,,True,False,0,False,22,1
197,3,4,23,,True,False,0,False,23,1
197,3,15,24,,True,False,0,False,24,1
197,3,1,25,,True,False,0,False,25,1
197,3,0,26,,True,False,0,False,26,1
197,3,3,27,,True,False,0,False,27,1
197,3,7,28,,True,False,0,False,28,1
197,3,10,29,,True,False,0,False,29,1
197,3,8,30,,True,False,0,False,30,1
197,3,9,31,,True,False,0,False,31,1
197,3,14,32,,True,False,0,False,32,1
197,4,0,1,5.0,True,True,0,False,1,1
197,4,1,2,4.0,True,True,0,False,2,1
197,4,2,3,12.0,True,True,0,False,3,1
197,4,3,4,10.0,True,True,0,False,4,1
197,4,4,5,11.0,True,True,0,False,5,1
197,4,5,6,1.0,True,True,0,False,6,1
197,4,6,7,,True,False,0,False,7,1
197,4,7,8,9.0,True,True,0,False,8,1
197,4,8,9,2.0,True,True,0,False,9,1
197,4,9,10,6.0,True,True,0,False,10,1
197,4,10,11,7.0,True,True,0,False,11,1
197,4,11,12,3.0,True,True,0,False,12,1
197,4,12,13,13.0,True,True,0,False,13,1
197,4,13,14,8.0,True,True,0,False,14,1
197,4,14,15,14.0,True,True,0,False,15,1
197,4,15,16,15.0,True,True,0,False,16,1
197,4,5,17,,True,False,0,False,17,1
197,4,6,18,,True,False,0,False,18,1
197,4,2,19,,True,False,0,False,19,1
197,4,12,20,,True,False,0,False,20,1
197,4,13,21,,True,False,0,False,21,1
197,4,11,22,,True,False,0,False,22,1
197,4,4,23,,True,False,0,False,23,1
197,4,15,24,,True,False,0,False,24,1
197,4,1,25,,True,False,0,False,25,1
197,4,0,26,,True,False,0,False,26,1
197,4,3,27,,True,False,0,False,27,1
197,4,7,28,,True,False,0,False,28,1
197,4,10,29,,True,False,0,False,29,1
197,4,8,30,,True,False,0,False,30,1
197,4,9,31,,True,False,0,False,31,1
197,4,14,32,,True,False,0,False,32,1
197,5,0,1,8.0,True,True,0,False,1,1
197,5,1,2,12.0,True,True,0,False,2,1
197,5,2,3,6.0,True,True,0,False,3,1
197,5,3,4,7.0,True,True,0,False,4,1
197,5,4,5,10.0,True,True,0,False,5,1
197,5,5,6,,True,False,0,False,6,1
197,5,6,7,13.0,True,True,0,False,7,1
197,5,7,8,,True,False,0,False,8,1
197,5,8,9,9.0,True,True,0,False,9,1
197,5,9,10,,True,False,0,False,10,1
197,5,10,11,1.0,True,True,0,False,11,1
197,5,11,12,2.0,True,True,0,False,12,1
197,5,12,13,4.0,True,True,0,False,13,1
197,5,13,14,3.0,True,True,0,False,14,1
197,5,14,15,5.0,True,True,0,False,15,1
197,5,15,16,11.0,True,True,0,False,16,1
197,5,5,17,,True,False,0,False,17,1
197,5,6,18,,True,False,0,False,18,1
197,5,2,19,,True,False,0,False,19,1
197,5,12,20,,True,False,0,False,20,1
197,5,13,21,,True,False,0,False,21,1
197,5,11,22,,True,False,0,False,22,1
197,5,4,23,,True,False,0,False,23,1
197,5,15,24,,True,False,0,False,24,1
197,5,1,25,,True,False,0,False,25,1
197,5,0,26,,True,False,0,False,26,1
197,5,3,27,,True,False,0,False,27,1
197,5,7,28,,True,False,0,False,28,1
197,5,10,29,,True,False,0,False,29,1
197,5,8,30,,True,False,0,False,30,1
197,5,9,31,,True,False,0,False,31,1
197,5,14,32,,True,False,0,False,32,1
197,6,0,1,4.0,True,True,0,False,1,1
197,6,1,2,,True,False,0,False,2,1
197,6,2,3,10.0,True,True,0,False,3,1
197,6,3,4,9.0,True,True,0,False,4,1
197,6,4,5,14.0,True,True,0,False,5,1
197,6,5,6,8.0,True,True,0,False,6,1
197,6,6,7,5.0,True,True,0,False,7,1
197,6,7,8,7.0,True,True,0,False,8,1
197,6,8,9,11.0,True,True,0,False,9,1
197,6,9,10,6.0,True,True,0,False,10,1
197,6,10,11,12.0,True,True,0,False,11,1
197,6,11,12,13.0,True,True,0,False,12,1
197,6,12,13,,True,False,0,False,13,1
197,6,13,14,1.0,True,True,0,False,14,1
197,6,14,15,2.0,True,True,0,False,15,1
197,6,15,16,3.0,True,True,0,False,16,1
197,6,5,17,,True,False,0,False,17,1
197,6,6,18,,True,False,0,False,18,1
197,6,2,19,,True,False,0,False,19,1
197,6,12,20,,True,False,0,False,20,1
197,6,13,21,,True,False,0,False,21,1
197,6,11,22,,True,False,0,False,22,1
197,6,4,23,,True,False,0,False,23,1
197,6,15,24,,True,False,0,False,24,1
197,6,1,25,,True,False,0,False,25,1
197,6,0,26,,True,False,0,False,26,1
197,6,3,27,,True,False,0,False,27,1
197,6,7,28,,True,False,0,False,28,1
197,6,10,29,,True,False,0,False,29,1
197,6,8,30,,True,False,0,False,30,1
197,6,9,31,,True,False,0,False,31,1
197,6,14,32,,True,False,0,False,32,1
197,7,0,1,7.0,True,True,0,False,1,1
197,7,1,2,6.0,True,True,0,False,2,1
197,7,2,3,,True,False,0,False,3,1
197,7,3,4,,True,False,0,False,4,1
197,7,4,5,3.0,True,True,0,False,5,1
197,7,5,6,4.0,True,True,0,False,6,1
197,7,6,7,,True,False,0,False,7,1
197,7,7,8,,True,False,0,False,8,1
197,7,8,9,2.0,True,True,0,False,9,1
197,7,9,10,,True,False,0,False,10,1
197,7,10,11,,True,False,0,False,11,1
197,7,11,12,1.0,True,True,0,False,12,1
197,7,12,13,,True,False,0,False,13,1
197,7,13,14,5.0,True,True,0,False,14,1
197,7,14,15,,True,False,0,False,15,1
197,7,15,16,,True,False,0,False,16,1
197,7,5,17,,True,False,0,False,17,1
197,7,6,18,,True,False,0,False,18,1
197,7,2,19,,True,False,0,False,19,1
197,7,12,20,,True,False,0,False,20,1
197,7,13,21,,True,False,0,False,21,1
197,7,11,22,,True,False,0,False,22,1
197,7,4,23,,True,False,0,False,23,1
197,7,15,24,,True,False,0,False,24,1
197,7,1,25,,True,False,0,False,25,1
197,7,0,26,,True,False,0,False,26,1
197,7,3,27,,True,False,0,False,27,1
197,7,7,28,,True,False,0,False,28,1
197,7,10,29,,True,False,0,False,29,1
197,7,8,30,,True,False,0,False,30,1
197,7,9,31,,True,False,0,False,31,1
197,7,14,32,,True,False,0,False,32,1
197,8,0,1,11.0,True,True,0,False,1,1
197,8,1,2,12.0,True,True,0,False,2,1
197,8,2,3,4.0,True,True,0,False,3,1
197,8,3,4,9.0,True,True,0,False,4,1
197,8,4,5,14.0,True,True,0,False,5,1
197,8,5,6,,True,False,0,False,6,1
197,8,6,7,3.0,True,True,0,False,7,1
197,8,7,8,8.0,True,True,0,False,8,1
197,8,8,9,6.0,True,True,0,False,9,1
197,8,9,10,5.0,True,True,0,False,10,1
197,8,10,11,7.0,True,True,0,False,11,1
197,8,11,12,10.0,True,True,0,False,12,1
197,8,12,13,,True,False,0,False,13,1
197,8,13,14,13.0,True,True,0,False,14,1
197,8,14,15,2.0,True,True,0,False,15,1
197,8,15,16,1.0,True,True,0,False,16,1
197,8,5,17,,True,False,0,False,17,1
197,8,6,18,,True,False,0,False,18,1
197,8,2,19,,True,False,0,False,19,1
197,8,12,20,,True,False,0,False,20,1
197,8,13,21,,True,False,0,False,21,1
197,8,11,22,,True,False,0,False,22,1
197,8,4,23,,True,False,0,False,23,1
197,8,15,24,,True,False,0,False,24,1
197,8,1,25,,True,False,0,False,25,1
197,8,0,26,,True,False,0,False,26,1
197,8,3,27,,True,False,0,False,27,1
197,8,7,28,,True,False,0,False,28,1
197,8,10,29,,True,False,0,False,29,1
197,8,8,30,,True,False,0,False,30,1
197,8,9,31,,True,False,0,False,31,1
197,8,14,32,,True,False,0,False,32,1
197,9,0,1,3.0,True,True,0,False,1,1
197,9,1,2,,True,False,0,False,2,1
197,9,2,3,5.0,True,True,0,False,3,1
197,9,3,4,4.0,True,True,0,False,4,1
197,9,4,5,8.0,True,True,0,False,5,1
197,9,5,6,6.0,True,True,0,False,6,1
197,9,6,7,7.0,True,True,0,False,7,1
197,9,7,8,11.0,True,True,0,False,8,1
197,9,8,9,10.0,True,True,0,False,9,1
197,9,9,10,12.0,True,True,0,False,10,1
197,9,10,11,13.0,True,True,0,False,11,1
197,9,11,12,,True,False,0,False,12,1
197,9,12,13,9.0,True,True,0,False,13,1
197,9,13,14,,True,False,0,False,14,1
197,9,14,15,1.0,True,True,0,False,15,1
197,9,15,16,2.0,True,True,0,False,16,1
197,9,5,17,,True,False,0,False,17,1
197,9,6,18,,True,False,0,False,18,1
197,9,2,19,,True,False,0,False,19,1
197,9,12,20,,True,False,0,False,20,1
197,9,13,21,,True,False,0,False,21,1
197,9,11,22,,True,False,0,False,22,1
197,9,4,23,,True,False,0,False,23,1
197,9,15,24,,True,False,0,False,24,1
197,9,1,25,,True,False,0,False,25,1
197,9,0,26,,True,False,0,False,26,1
197,9,3,27,,True,False,0,False,27,1
197,9,7,28,,True,False,0,False,28,1
197,9,10,29,,True,False,0,False,29,1
197,9,8,30,,True,False,0,False,30,1
197,9,9,31,,True,False,0,False,31,1
197,9,14,32,,True,False,0,False,32,1
198,0,0,1,13.0,True,True,0,False,1,1
198,0,1,2,9.0,True,True,0,False,2,1
198,0,2,3,8.0,True,True,0,False,3,1
198,0,3,4,10.0,True,True,0,False,4,1
198,0,4,5,11.0,True,True,0,False,5,1
198,0,5,6,6.0,True,True,0,False,6,1
198,0,6,7,12.0,True,True,0,False,7,1
198,0,7,8,7.0,True,True,0,False,8,1
198,0,8,9,2.0,True,True,0,False,9,1
198,0,9,10,3.0,True,True,0,False,10,1
198,0,10,11,5.0,True,True,0,False,11,1
198,0,11,12,4.0,True,True,0,False,12,1
198,0,12,13,15.0,True,True,0,False,13,1
198,0,13,14,,True,False,0,False,14,1
198,0,14,15,14.0,True,True,0,False,15,1
198,0,15,16,1.0,True,True,0,False,16,1
198,0,0,17,,True,False,0,False,17,1
198,0,6,18,,True,False,0,False,18,1
198,0,4,19,,True,False,0,False,19,1
198,0,10,20,,True,False,0,False,20,1
198,0,11,21,,True,False,0,False,21,1
198,0,13,22,,True,False,0,False,22,1
198,0,2,23,,True,False,0,False,23,1
198,0,3,24,,True,False,0,False,24,1
198,0,1,25,,True,False,0,False,25,1
198,0,7,26,,True,False,0,False,26,1
198,0,12,27,,True,False,0,False,27,1
198,0,5,28,,True,False,0,False,28,1
198,0,14,29,,True,False,0,False,29,1
198,0,8,30,,True,False,0,False,30,1
198,0,9,31,,True,False,0,False,31,1
198,0,15,32,,True,False,0,False,32,1
198,1,0,1,4.0,True,True,0,False,1,1
198,1,1,2,12.0,True,True,0,False,2,1
198,1,2,3,6.0,True,True,0,False,3,1
198,1,3,4,8.0,True,True,0,False,4,1
198,1,4,5,5.0,True,True,0,False,5,1
198,1,5,6,13.0,True,True,0,False,6,1
198,1,6,7,3.0,True,True,0,False,7,1
198,1,7,8,7.0,True,True,0,False,8,1
198,1,8,9,,True,False,0,False,9,1
198,1,9,10,11.0,True,True,0,False,10,1
198,1,10,11,10.0,True,True,0,False,11,1
198,1,11,12,9.0,True,True,0,False,12,1
198,1,12,13,14.0,True,True,0,False,13,1
198,1,13,14,2.0,True,True,0,False,14,1
198,1,14,15,1.0,True,True,0,False,15,1
198,1,15,16,,True,False,0,False,16,1
198,1,0,17,,True,False,0,False,17,1
198,1,6,18,,True,False,0,False,18,1
198,1,4,19,,True,False,0,False,19,1
198,1,10,20,,True,False,0,False,20,1
198,1,11,21,,True,False,0,False,21,1
198,1,13,22,,True,False,0,False,22,1
198,1,2,23,,True,False,0,False,23,1
198,1,3,24,,True,False,0,False,24,1
198,1,1,25,,True,False,0,False,25,1
198,1,7,26,,True,False,0,False,26,1
198,1,12,27,,True,False,0,False,27,1
198,1,5,28,,True,False,0,False,28,1
198,1,14,29,,True,False,0,False,29,1
198,1,8,30,,True,False,0,False,30,1
198,1,9,31,,True,False,0,False,31,1
198,1,15,32,,True,False,0,False,32,1
198,2,0,1,14.0,True,True,0,False,1,1
198,2,1,2,9.0,True,True,0,False,2,1
198,2,2,3,8.0,True,True,0,False,3,1
198,2,3,4,,True,False,0,False,4,1
198,2,4,5,13.0,True,True,0,False,5,1
198,2,5,6,15.0,True,True,0,False,6,1
198,2,6,7,12.0,True,True,0,False,7,1
198,2,7,8,10.0,True,True,0,False,8,1
198,2,8,9,3.0,True,True,0,False,9,1
198,2,9,10,4.0,True,True,0,False,10,1
198,2,10,11,5.0,True,True,0,False,11,1
198,2,11,12,6.0,True,True,0,False,12,1
198,2,12,13,7.0,True,True,0,False,13,1
198,2,13,14,11.0,True,True,0,False,14,1
198,2,14,15,2.0,True,True,0,False,15,1
198,2,15,16,1.0,True,True,0,False,16,1
198,2,0,17,,True,False,0,False,17,1
198,2,6,18,,True,False,0,False,18,1
198,2,4,19,,True,False,0,False,19,1
198,2,10,20,,True,False,0,False,20,1
198,2,11,21,,True,False,0,False,21,1
198,2,13,22,,True,False,0,False,22,1
198,2,2,23,,True,False,0,False,23,1
198,2,3,24,,True,False,0,False,24,1
198,2,1,25,,True,False,0,False,25,1
198,2,7,26,,True,False,0,False,26,1
198,2,12,27,,True,False,0,False,27,1
198,2,5,28,,True,False,0,False,28,1
198,2,14,29,,True,False,0,False,29,1
198,2,8,30,,True,False,0,False,30,1
198,2,9,31,,True,False,0,False,31,1
198,2,15,32,,True,False,0,False,32,1
198,3,0,1,10.0,True,True,0,False,1,1
198,3,1,2,11.0,True,True,0,False,2,1
198,3,2,3,,True,False,0,False,3,1
198,3,3,4,4.0,True,True,0,False,4,1
198,3,4,5,12.0,True,True,0,False,5,1
198,3,5,6,1.0,True,True,0,False,6,1
198,3,6,7,13.0,True,True,0,False,7,1
198,3,7,8,15.0,True,True,0,False,8,1
198,3,8,9,14.0,True,True,0,False,9,1
198,3,9,10,7.0,True,True,0,False,10,1
198,3,10,11,8.0,True,True,0,False,11,1
198,3,11,12,6.0,True,True,0,False,12,1
198,3,12,13,5.0,True,True,0,False,13,1
198,3,13,14,3.0,True,True,0,False,14,1
198,3,14,15,2.0,True,True,0,False,15,1
198,3,15,16,9.0,True,True,0,False,16,1
198,3,0,17,,True,False,0,False,17,1
198,3,6,18,,True,False,0,False,18,1
198,3,4,19,,True,False,0,False,19,1
198,3,10,20,,True,False,0,False,20,1
198,3,11,21,,True,False,0,False,21,1
198,3,13,22,,True,False,0,False,22,1
198,3,2,23,,True,False,0,False,23,1
198,3,3,24,,True,False,0,False,24,1
198,3,1,25,,True,False,0,False,25,1
198,3,7,26,,True,False,0,False,26,1
198,3,12,27,,True,False,0,False,27,1
198,3,5,28,,True,False,0,False,28,1
198,3,14,29,,True,False,0,False,29,1
198,3,8,30,,True,False,0,False,30,1
198,3,9,31,,True,False,0,False,31,1
198,3,15,32,,True,False,0,False,32,1
198,4,0,1,11.0,True,True,0,False,1,1
198,4,1,2,8.0,True,True,0,False,2,1
198,4,2,3,10.0,True,True,0,False,3,1
198,4,3,4,3.0,True,True,0,False,4,1
198,4,4,5,2.0,True,True,0,False,5,1
198,4,5,6,4.0,True,True,0,False,6,1
198,4,6,7,5.0,True,True,0,False,7,1
198,4,7,8,6.0,True,True,0,False,8,1
198,4,8,9,7.0,True,True,0,False,9,1
198,4,9,10,,True,False,0,False,10,1
198,4,10,11,,True,False,0,False,11,1
198,4,11,12,,True,False,0,False,12,1
198,4,12,13,,True,False,0,False,13,1
198,4,13,14,9.0,True,True,0,False,14,1
198,4,14,15,,True,False,0,False,15,1
198,4,15,16,1.0,True,True,0,False,16,1
198,4,0,17,,True,False,0,False,17,1
198,4,6,18,,True,False,0,False,18,1
198,4,4,19,,True,False,0,False,19,1
198,4,10,20,,True,False,0,False,20,1
198,4,11,21,,True,False,0,False,21,1
198,4,13,22,,True,False,0,False,22,1
198,4,2,23,,True,False,0,False,23,1
